cod_id,n_symops,n_sites,mult_product_log10,d,L1,Tail,H2,keff,omega,maxexp,frac_exp_carrier
4113900,2,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
8107096,2,32,9.63296,10,1.0,0.0,1.0,0.52833,1,32,1.0
7001901,4,80,30.40403,31,1.0,0.0,1.0,0.50893,1,101,1.0
4105489,2,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
2107229,8,9,5.41854,6,1.0,0.0,1.0,0.5514,1,18,1.0
2222914,4,32,18.96489,19,1.0,0.0,1.0,0.51457,1,63,1.0
1557484,2,30,9.0309,10,1.0,0.0,1.0,0.52833,1,30,1.0
7200706,8,58,30.70506,31,1.0,0.0,1.0,0.50893,1,102,1.0
1557046,4,94,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
1577037,2,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
4020203,4,47,28.29682,29,1.0,0.0,1.0,0.50955,1,94,1.0
4026921,8,99,30.70506,31,1.0,0.0,1.0,0.50893,1,102,1.0
7024180,8,47,30.70506,31,1.0,0.0,1.0,0.50893,1,102,1.0
2204719,4,36,21.67416,22,1.0,0.0,1.0,0.51259,1,72,1.0
7023518,2,77,23.17931,24,1.0,0.0,1.0,0.51154,1,77,1.0
4515907,4,46,27.69476,28,1.0,0.0,1.0,0.50989,1,92,1.0
7221682,4,64,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
4079148,8,44,30.70506,31,1.0,0.0,1.0,0.50893,1,102,1.0
4124694,8,6,3.31133,4,1.0,0.0,1.0,0.58493,1,11,1.0
2238678,2,45,13.24532,14,1.0,0.0,1.0,0.51931,1,44,1.0
7024837,8,10,7.52575,8,1.0,0.0,1.0,0.53581,1,25,1.0
4071810,4,61,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
4340623,4,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7018694,4,108,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7031354,4,109,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7013163,2,73,21.97519,22,1.0,0.0,1.0,0.51259,1,73,1.0
7047062,2,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7229590,4,26,15.65356,16,1.0,0.0,1.0,0.51713,1,52,1.0
4507097,2,26,7.82678,8,1.0,0.0,1.0,0.53581,1,26,1.0
7129152,4,75,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
2013703,16,7,5.41854,6,1.0,0.0,1.0,0.5514,1,18,1.0
4034193,4,32,19.26592,20,1.0,0.0,1.0,0.51385,1,64,1.0
7126867,8,120,30.40403,31,1.0,0.0,1.0,0.50893,1,101,1.0
2009308,2,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7107897,2,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7016808,8,30,22.87828,23,1.0,0.0,1.0,0.51204,1,76,1.0
7119703,4,44,26.49064,27,1.0,0.0,1.0,0.51026,1,88,1.0
2002089,8,77,30.70506,31,1.0,0.0,1.0,0.50893,1,102,1.0
4060163,4,82,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
4311888,4,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
4107436,4,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7707613,8,120,30.70506,31,1.0,0.0,1.0,0.50893,1,102,1.0
4061996,2,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7119287,4,66,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
4516663,8,120,30.70506,31,1.0,0.0,1.0,0.50893,1,102,1.0
7107674,4,44,26.49064,27,1.0,0.0,1.0,0.51026,1,88,1.0
2238592,4,37,22.27622,23,1.0,0.0,1.0,0.51204,1,74,1.0
2224114,4,30,18.0618,19,1.0,0.0,1.0,0.51457,1,60,1.0
1553152,4,40,24.0824,25,1.0,0.0,1.0,0.51108,1,80,1.0
7022042,8,84,30.70506,31,1.0,0.0,1.0,0.50893,1,102,1.0
7112711,2,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7012422,2,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
4509042,4,28,16.85768,17,1.0,0.0,1.0,0.51613,1,56,1.0
2002401,6,9,4.14063,5,0.65431,-0.0,0.54762,1.03254,2,9,1.0
9001473,192,5,5.71957,6,1.0,0.0,1.0,0.5514,1,19,1.0
7216041,8,19,16.85768,17,1.0,0.0,1.0,0.51613,1,56,1.0
2011970,6,18,11.62112,12,0.53373,0.0,0.50228,1.04317,2,18,1.0
4349695,2,36,10.83708,11,1.0,0.0,1.0,0.52595,1,36,1.0
7210944,4,70,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
1545340,16,18,18.36283,19,1.0,0.0,1.0,0.51457,1,61,1.0
7226653,4,52,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
1570767,4,40,24.0824,25,1.0,0.0,1.0,0.51108,1,80,1.0
7036071,2,101,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
